Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
UT1516,S7 Airlines,2025-02-27,22:40:00,71
N41958,Utair,2025-09-18,16:11:05,217
FV1672,Rossiya,2025-10-01,12:48:34,141
FV1456,Ural Airlines,2025-08-17,12:37:48,189
WZ555,Pobeda,2025-01-26,06:20:52,191
UT618,Rossiya,2025-09-09,23:36:48,40
SU856,Ural Airlines,2024-11-07,22:40:38,191
FV1518,Rossiya,2024-01-08,11:18:11,71
WZ957,Ural Airlines,2024-12-16,00:44:25,102
DP1274,Ural Airlines,2025-09-27,13:22:29,214
SU1711,Pobeda,2025-02-02,03:29:32,126
DP594,Ural Airlines,2024-12-08,19:48:32,242
N441,Nordwind,2025-09-10,01:50:10,265
UT210,Rossiya,2025-09-25,06:27:02,83
UT667,Ural Airlines,2025-06-03,15:29:39,257
SU1961,Utair,2025-03-11,00:54:44,212
UT49,Nordwind,2024-09-23,23:56:37,283
U61462,Rossiya,2025-04-03,12:54:08,121
UT1212,Pobeda,2025-03-03,11:14:40,62
N4360,Rossiya,2025-10-27,21:35:59,166
S7440,Pobeda,2024-07-04,04:55:00,192
N41172,Rossiya,2024-10-28,17:27:34,125
FV817,Aeroflot,2025-05-08,01:47:51,203
UT833,Nordwind,2025-01-13,17:04:29,66
FV557,Pobeda,2025-11-14,21:42:26,233
FV1842,Utair,2024-05-10,04:57:36,169
DP1893,Rossiya,2024-06-04,17:59:08,284
U659,Nordwind,2025-04-17,12:31:47,277
DP1093,Ural Airlines,2024-01-13,01:44:21,41
S71440,Ural Airlines,2024-10-17,20:45:43,20
DP139,Nordwind,2025-03-01,23:34:12,110
S7139,Pobeda,2024-01-03,17:39:21,248
WZ762,Rossiya,2024-07-21,07:27:04,144
U6164,Utair,2024-11-21,01:10:53,172
N41164,Utair,2024-06-11,06:27:04,183
DP1961,Utair,2025-12-06,16:50:18,153
WZ620,Pobeda,2025-06-23,03:37:10,215
N4399,Rossiya,2024-09-19,17:16:50,218
S7604,Rossiya,2024-04-07,12:34:47,115
U61873,Aeroflot,2024-01-08,18:37:02,12
N41518,Ural Airlines,2024-07-16,17:31:21,213
FV1859,Utair,2025-10-21,15:11:01,168
WZ1571,Red Wings,2025-09-15,02:18:49,263
S7113,Red Wings,2024-07-03,00:35:24,36
SU911,Ural Airlines,2024-08-08,04:59:08,126
SU1700,Rossiya,2025-08-23,08:33:45,259
UT1382,Rossiya,2024-08-03,13:59:12,172
WZ1314,Ural Airlines,2024-03-27,05:15:01,144
N4162,S7 Airlines,2025-06-28,01:01:25,12
WZ111,Nordwind,2025-02-07,02:07:22,119
UT1591,Rossiya,2025-07-21,06:00:16,232
UT437,Ural Airlines,2024-03-21,18:56:24,213
N4337,Nordwind,2024-10-10,03:07:53,51
DP160,S7 Airlines,2025-02-28,13:51:52,21
UT703,Pobeda,2024-11-23,07:17:11,118
N41998,S7 Airlines,2025-08-02,10:40:11,48
N41465,Nordwind,2024-10-26,17:31:21,293
SU1367,Red Wings,2025-08-09,05:04:43,156
DP1675,Aeroflot,2024-11-19,08:26:33,99
S7911,Rossiya,2024-03-17,05:47:55,178
U6401,S7 Airlines,2024-10-01,23:54:09,174
N41749,Ural Airlines,2024-05-01,23:43:10,272
DP431,Aeroflot,2025-09-21,19:18:18,139
U6810,Aeroflot,2024-06-16,06:27:40,145
WZ1998,Rossiya,2025-09-28,06:40:12,209
U6397,Pobeda,2024-02-16,08:08:37,99
U61879,Ural Airlines,2024-02-09,23:07:06,291
S71027,Pobeda,2025-12-12,20:27:39,64
DP1557,Pobeda,2024-03-13,16:53:53,137
U61068,Nordwind,2024-10-14,12:36:37,279
S71873,Pobeda,2025-10-03,02:46:37,16
DP1206,Pobeda,2025-11-25,03:57:59,229
SU1876,Nordwind,2025-01-08,11:26:53,180
S71723,Nordwind,2025-09-02,04:05:06,223
U6665,Aeroflot,2024-10-07,19:56:11,15
WZ555,Ural Airlines,2025-07-04,14:50:08,159
FV776,Aeroflot,2024-09-24,07:44:21,58
DP616,Rossiya,2024-09-02,01:27:12,78
DP471,Pobeda,2025-04-26,07:08:54,132
WZ608,Pobeda,2025-11-15,21:40:16,58
S71516,Nordwind,2025-09-26,09:58:44,266
U61717,Red Wings,2025-04-15,10:42:00,48
N4564,Utair,2025-06-28,14:30:40,173
S7794,Aeroflot,2025-05-20,19:40:10,247
UT1697,S7 Airlines,2025-11-02,14:31:57,276
UT453,Utair,2025-06-18,13:09:45,222
UT3,Utair,2025-08-12,12:42:43,160
SU1776,Rossiya,2024-02-11,11:05:40,271
DP1891,Pobeda,2025-08-27,11:10:36,88
S71043,Nordwind,2024-06-22,17:25:05,259
DP883,Ural Airlines,2024-02-17,10:42:52,246
WZ1165,S7 Airlines,2025-04-15,00:42:38,80
FV1620,Red Wings,2025-06-22,11:08:36,73
DP1637,Pobeda,2025-12-10,10:20:23,169
DP872,S7 Airlines,2024-08-16,21:36:26,140
U610,Pobeda,2024-06-24,22:26:33,128
WZ601,Ural Airlines,2024-01-03,19:19:52,93
FV1635,Aeroflot,2024-11-26,13:16:17,172
DP861,Pobeda,2024-11-18,03:00:49,256
S7154,Ural Airlines,2025-04-23,09:58:10,40
SU1925,S7 Airlines,2024-01-22,01:55:44,220
DP709,Red Wings,2024-08-19,20:34:11,281
FV403,Ural Airlines,2025-07-15,22:06:25,39
U6405,Utair,2025-07-10,19:14:49,115
U6221,Red Wings,2024-03-16,06:45:27,270
FV421,Aeroflot,2024-08-27,07:35:33,23
WZ1028,Rossiya,2025-09-17,22:52:55,115
N4877,Ural Airlines,2024-05-09,21:05:36,137
WZ391,Nordwind,2025-05-20,02:50:21,37
FV1535,Pobeda,2024-09-05,12:22:57,29
UT869,Aeroflot,2025-11-19,13:56:47,46
UT1764,Nordwind,2025-08-22,20:53:20,240
WZ1595,Nordwind,2024-10-10,01:08:16,138
WZ10,Utair,2024-01-04,15:51:46,152
FV917,Ural Airlines,2025-01-01,18:35:16,87
S7104,Nordwind,2025-07-27,05:00:46,166
U61662,Aeroflot,2024-02-27,08:28:08,140
UT262,Pobeda,2025-05-03,16:48:11,174
U6183,Red Wings,2024-01-03,14:35:31,127
DP1938,Aeroflot,2024-11-20,02:39:13,288
UT674,Ural Airlines,2024-04-24,18:05:56,167
FV193,Ural Airlines,2024-06-08,12:47:34,146
DP1616,Rossiya,2024-10-25,19:30:03,150
S71400,Utair,2024-09-05,07:06:13,113
WZ1015,Rossiya,2024-02-20,15:07:59,112
DP1150,Ural Airlines,2024-05-27,11:16:05,96
U6569,Pobeda,2025-05-22,23:58:32,49
WZ1513,Rossiya,2025-05-27,01:29:46,166
DP289,Ural Airlines,2025-06-07,14:22:13,214
FV128,Utair,2024-08-20,23:17:09,56
WZ218,Utair,2024-10-17,01:05:57,168
U61106,S7 Airlines,2025-09-17,16:11:06,265
S71369,Rossiya,2025-02-28,23:09:37,21
S71963,Nordwind,2024-11-15,05:19:26,40
UT148,Pobeda,2024-04-03,14:01:29,289
UT1859,Utair,2024-11-10,08:32:31,47
UT745,Rossiya,2025-11-28,01:28:03,64
FV1178,Aeroflot,2025-05-15,21:50:47,247
UT868,S7 Airlines,2025-09-13,00:48:44,67
N4817,Aeroflot,2025-03-01,09:35:08,236
UT618,Red Wings,2025-06-16,05:16:09,282
UT690,Rossiya,2025-11-21,14:14:03,92
FV73,Rossiya,2025-03-24,16:42:56,40
S71970,Pobeda,2024-08-07,16:52:22,110
WZ1460,Nordwind,2025-01-25,13:04:42,289
WZ203,Ural Airlines,2025-03-26,00:10:15,93
WZ1527,S7 Airlines,2025-06-19,03:58:12,173
FV1994,Utair,2024-07-24,13:07:50,208
SU509,Utair,2024-09-07,16:59:27,181
U6649,S7 Airlines,2025-11-21,01:57:42,122
DP742,S7 Airlines,2025-04-18,10:36:14,91
S71890,Nordwind,2025-11-26,12:03:21,255
N41597,Rossiya,2025-08-04,14:00:54,2
UT934,S7 Airlines,2024-01-06,05:20:47,132
SU714,Pobeda,2024-02-07,02:44:46,83
FV803,Pobeda,2024-01-04,11:59:26,233
N41689,Ural Airlines,2024-10-20,23:24:44,31
N41888,Ural Airlines,2025-10-17,09:57:38,96
SU1237,Ural Airlines,2024-06-19,12:34:38,149
SU630,Ural Airlines,2025-07-17,11:22:15,213
SU1309,Nordwind,2024-07-13,13:51:46,111
N41069,Aeroflot,2024-08-21,01:36:05,107
S71630,Utair,2025-01-17,10:31:41,121
S71020,Rossiya,2025-02-09,09:27:10,205
N4247,Nordwind,2025-03-22,14:27:23,71
FV1533,Aeroflot,2024-01-01,18:02:09,174
S7449,Ural Airlines,2025-02-19,12:53:00,92
WZ239,Ural Airlines,2025-01-21,06:23:25,16
N41293,Ural Airlines,2025-01-03,06:57:48,102
U6193,Aeroflot,2025-01-11,02:14:28,116
FV416,S7 Airlines,2025-09-22,08:55:55,92
SU1622,Red Wings,2024-03-12,18:53:40,198
UT1437,Rossiya,2024-02-09,12:14:02,138
U6942,Utair,2024-08-18,18:47:01,223
WZ534,Utair,2025-09-08,03:14:27,115
SU1073,Ural Airlines,2025-02-13,12:53:14,19
WZ221,Rossiya,2025-03-19,02:53:13,39
FV951,Utair,2025-11-28,19:10:57,106
WZ1883,Utair,2024-02-17,08:27:30,123
S7317,Red Wings,2024-09-04,07:08:57,294
WZ1338,Pobeda,2024-03-05,18:43:28,58
N41116,Aeroflot,2024-12-06,16:15:22,276
WZ858,Pobeda,2025-05-21,21:41:11,169
U61293,Rossiya,2025-08-08,07:44:58,93
UT716,S7 Airlines,2025-11-15,15:16:25,1
S7396,Rossiya,2025-07-18,16:37:56,238
FV678,Rossiya,2025-01-13,20:57:45,268
FV868,Nordwind,2025-10-07,20:14:14,278
N4838,Red Wings,2025-10-05,19:11:32,27
WZ769,Ural Airlines,2024-06-06,20:31:34,78
U6828,Red Wings,2025-02-16,05:24:55,186
WZ1768,Nordwind,2024-07-08,12:37:17,257
WZ331,Aeroflot,2025-06-16,19:11:42,286
FV480,Ural Airlines,2025-03-13,02:30:14,252
U61905,Rossiya,2025-11-27,20:50:53,290
UT166,Nordwind,2025-08-18,16:31:35,182
N41792,Rossiya,2025-03-03,15:04:20,124
S7339,Aeroflot,2025-03-11,01:09:42,152
DP1072,Rossiya,2024-08-11,13:33:54,27
U61215,Rossiya,2024-03-21,11:49:03,245
SU170,Pobeda,2025-09-14,10:31:10,188
S71179,Nordwind,2025-02-24,22:10:20,132
N41449,Rossiya,2024-09-09,21:09:21,63
N41284,Aeroflot,2024-08-12,21:21:49,208
U6430,Utair,2025-04-18,15:32:54,58
FV207,Pobeda,2025-06-20,05:02:27,183
S71118,Ural Airlines,2024-02-05,16:37:01,291
UT1562,Rossiya,2025-12-08,10:21:19,7
U6296,S7 Airlines,2025-01-20,19:54:15,234
N4976,Ural Airlines,2024-08-16,20:22:23,255
