Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
FV287,Utair,2024-02-23,12:36:16,28
N41653,Aeroflot,2024-04-07,18:34:50,181
WZ386,Ural Airlines,2024-01-10,21:45:58,169
DP1001,Red Wings,2025-09-02,20:57:54,1
U6508,Pobeda,2025-10-14,06:45:07,272
S7645,Nordwind,2024-08-23,10:18:31,256
U6524,Rossiya,2025-12-05,21:52:25,32
WZ1821,Pobeda,2024-01-20,00:52:45,93
FV1972,Red Wings,2025-10-13,06:36:49,157
UT1262,S7 Airlines,2025-07-20,01:00:53,297
SU266,Aeroflot,2024-12-11,05:59:12,30
U6241,Aeroflot,2025-10-09,13:39:31,200
UT857,Rossiya,2024-04-28,10:01:29,20
WZ1657,Aeroflot,2025-11-08,21:39:32,149
WZ1208,Utair,2025-09-27,08:03:32,207
S7289,Rossiya,2024-11-06,18:40:47,118
SU868,S7 Airlines,2025-11-04,04:34:50,196
U6424,Aeroflot,2025-08-15,01:05:23,192
DP1065,Utair,2025-06-17,11:12:14,210
SU1861,Utair,2024-12-09,19:55:50,130
WZ1170,Aeroflot,2025-10-24,02:40:53,2
DP170,Utair,2024-01-21,06:36:20,2
SU1475,Rossiya,2024-01-16,04:19:01,163
N41722,Ural Airlines,2024-06-28,09:22:23,162
WZ605,Aeroflot,2025-11-16,16:20:16,16
U61157,Pobeda,2025-05-25,08:39:29,201
FV1812,Rossiya,2024-03-06,11:34:09,177
N4711,Nordwind,2024-06-02,02:27:08,135
DP1661,Red Wings,2025-05-01,07:02:17,202
S7986,Rossiya,2025-02-01,01:32:18,71
FV1011,Utair,2024-04-26,16:35:19,235
SU1236,Utair,2025-02-19,09:03:39,27
UT961,Aeroflot,2024-10-15,23:08:23,210
UT780,Nordwind,2025-03-18,10:10:20,296
UT143,Red Wings,2024-01-22,13:29:17,276
U6167,Pobeda,2024-10-21,19:38:20,295
DP1628,S7 Airlines,2024-06-05,00:29:51,17
UT264,Nordwind,2025-11-02,02:47:41,155
WZ1937,S7 Airlines,2024-05-21,01:46:34,6
FV1284,Nordwind,2024-02-20,12:09:38,17
FV1875,Nordwind,2024-07-25,14:20:31,14
DP1743,Pobeda,2024-01-21,00:40:01,38
SU1095,Rossiya,2025-11-20,00:06:01,252
SU525,Utair,2025-05-01,10:27:13,214
UT275,Nordwind,2025-04-11,16:16:45,228
SU673,Red Wings,2024-11-11,21:31:18,63
UT1599,Pobeda,2024-04-05,23:43:49,208
DP1407,Pobeda,2025-05-15,11:52:03,93
FV1078,Ural Airlines,2025-08-20,09:53:15,92
SU485,Red Wings,2025-06-19,10:53:37,1
UT1843,Aeroflot,2024-11-13,02:36:29,0
WZ1715,Nordwind,2024-07-12,23:20:08,291
SU1586,Red Wings,2025-06-06,10:11:48,57
N4375,Aeroflot,2025-05-13,10:52:04,242
FV783,Aeroflot,2025-09-28,20:26:13,230
WZ613,Pobeda,2024-02-14,10:14:11,199
N41248,Nordwind,2024-07-27,00:54:55,286
FV286,Nordwind,2024-05-03,00:37:31,199
S71980,Pobeda,2024-10-26,02:33:17,8
SU1987,Pobeda,2025-02-10,01:27:44,52
U61300,Rossiya,2024-06-21,12:11:53,153
SU808,Utair,2024-06-26,13:55:34,142
DP1055,Nordwind,2024-08-21,09:50:18,254
S71174,Aeroflot,2025-11-11,03:38:20,117
S71667,Rossiya,2024-08-03,19:02:04,155
FV1826,Nordwind,2024-09-16,12:28:02,200
SU1459,Nordwind,2024-06-15,00:38:50,139
UT1125,S7 Airlines,2024-01-23,08:37:46,12
N4267,S7 Airlines,2025-05-04,11:35:55,252
N4168,Utair,2024-01-11,14:52:32,19
DP572,Pobeda,2024-11-28,13:10:18,145
U6820,Ural Airlines,2024-11-05,13:36:14,99
S7582,Aeroflot,2024-08-11,12:11:07,252
WZ954,S7 Airlines,2024-07-19,13:30:37,204
SU651,Ural Airlines,2025-04-27,21:58:19,234
S71738,Rossiya,2024-11-21,07:52:51,108
DP488,Rossiya,2025-01-13,05:03:51,218
FV770,Aeroflot,2025-01-04,19:34:46,34
WZ280,S7 Airlines,2024-12-18,09:03:01,269
U6253,Rossiya,2024-09-03,14:08:57,226
UT701,Ural Airlines,2024-10-11,19:51:43,62
UT689,S7 Airlines,2024-11-16,07:08:01,195
WZ237,Rossiya,2025-10-14,12:53:58,70
N4864,Utair,2024-07-16,08:41:18,2
S71573,Nordwind,2024-03-28,12:01:24,246
UT894,Utair,2024-05-01,19:02:33,126
DP1942,Ural Airlines,2024-10-03,11:44:43,107
WZ1437,Red Wings,2024-07-16,18:32:23,258
S7203,Red Wings,2025-06-21,05:43:53,219
S71837,Pobeda,2024-09-02,13:23:43,284
S7509,Rossiya,2025-04-05,13:51:25,258
FV1920,Nordwind,2024-02-18,20:51:54,10
DP65,Aeroflot,2025-09-05,15:24:24,165
S7101,Pobeda,2025-11-17,15:40:24,99
FV1090,Pobeda,2024-12-11,04:21:21,262
S71549,S7 Airlines,2025-05-18,01:35:19,28
S71269,Rossiya,2024-03-03,00:54:58,119
SU1445,Nordwind,2025-03-25,15:28:03,80
WZ1730,Aeroflot,2025-02-01,01:48:37,194
UT105,Rossiya,2024-06-19,08:40:02,260
N41416,Utair,2025-06-22,10:10:46,193
SU621,Utair,2024-01-26,20:17:56,24
SU278,Pobeda,2025-01-06,18:49:03,290
FV1384,S7 Airlines,2024-04-27,08:04:09,276
U6482,Ural Airlines,2025-12-12,13:10:47,209
WZ1495,Pobeda,2025-07-23,01:32:12,167
DP246,Ural Airlines,2025-06-28,20:15:30,216
U6734,Red Wings,2025-07-16,11:13:25,172
WZ403,Ural Airlines,2024-04-16,00:02:58,88
DP1646,Utair,2024-02-25,12:37:08,193
DP760,Rossiya,2024-10-17,19:28:11,267
SU480,S7 Airlines,2024-10-06,23:28:05,18
FV1397,Nordwind,2024-10-13,23:21:41,6
WZ1264,Ural Airlines,2024-01-14,19:22:50,273
UT1466,Rossiya,2024-11-24,11:51:50,123
DP52,Red Wings,2024-10-18,16:10:52,142
U6395,Pobeda,2024-10-02,23:04:48,169
U61907,Pobeda,2025-03-14,14:36:55,270
S71863,Aeroflot,2024-11-24,04:21:30,147
DP907,Utair,2024-07-10,15:16:54,276
S71088,Aeroflot,2025-12-28,06:32:27,58
WZ747,Red Wings,2025-03-20,21:54:16,199
N41246,S7 Airlines,2024-11-08,07:18:55,230
WZ1457,Ural Airlines,2024-03-08,15:13:02,195
N41285,Ural Airlines,2024-05-06,21:57:56,178
SU1089,Red Wings,2024-05-24,15:17:01,94
UT286,Red Wings,2025-07-22,02:29:52,150
U6765,Ural Airlines,2024-03-17,02:05:36,254
SU1816,Red Wings,2025-03-17,01:58:22,138
FV1170,Pobeda,2025-01-08,04:34:05,62
WZ194,Red Wings,2025-12-14,15:02:02,230
FV513,Aeroflot,2024-02-20,07:04:42,157
WZ397,Rossiya,2025-05-02,19:41:03,90
WZ357,Aeroflot,2025-05-18,17:12:43,192
FV657,Ural Airlines,2025-09-20,06:24:47,187
U6766,Pobeda,2025-05-26,12:42:26,221
U6458,Red Wings,2025-08-04,10:53:39,160
U6891,Nordwind,2025-03-04,10:15:44,241
SU704,Red Wings,2025-11-07,09:58:09,50
FV256,Aeroflot,2025-06-05,04:49:59,112
N4755,Nordwind,2024-12-11,19:45:21,126
DP1453,Red Wings,2025-10-14,01:31:56,164
U6298,Nordwind,2024-07-19,10:04:08,60
FV1341,Red Wings,2024-03-06,21:24:01,184
SU1250,S7 Airlines,2025-05-10,02:53:17,225
FV1781,Utair,2024-02-24,21:27:18,216
UT612,Red Wings,2025-08-11,16:28:39,173
WZ1113,Aeroflot,2024-11-28,22:48:10,244
UT1640,Red Wings,2024-10-16,12:29:29,68
SU1692,Utair,2025-09-26,12:39:50,297
FV700,Red Wings,2024-01-21,14:47:21,239
N4173,Nordwind,2025-09-24,00:49:23,153
UT1000,Red Wings,2024-09-21,01:51:34,38
N4736,Nordwind,2025-06-28,10:41:40,137
UT1266,S7 Airlines,2024-07-08,14:00:27,9
N41923,S7 Airlines,2024-01-03,14:10:05,173
SU847,Utair,2025-12-06,03:46:33,69
UT1437,S7 Airlines,2024-09-10,15:58:07,83
U61246,S7 Airlines,2024-10-09,03:51:41,233
S7388,Ural Airlines,2025-08-14,06:50:54,46
N4769,Pobeda,2024-03-22,22:27:27,296
UT112,Nordwind,2024-06-10,06:28:19,297
SU610,Nordwind,2025-01-01,06:36:54,274
SU1353,S7 Airlines,2025-05-04,19:11:52,218
S71383,Rossiya,2024-04-08,20:10:47,228
SU1393,Aeroflot,2025-02-15,21:08:34,190
UT1090,S7 Airlines,2025-11-10,21:12:20,52
U6553,Rossiya,2024-05-01,21:41:47,217
FV279,S7 Airlines,2025-03-28,20:46:02,275
DP422,S7 Airlines,2025-01-05,19:58:15,181
FV1278,Pobeda,2025-04-13,10:45:45,256
SU1048,Nordwind,2025-06-14,06:40:18,241
U6350,Utair,2025-10-13,02:44:49,100
DP858,Aeroflot,2024-04-22,16:33:41,251
U6607,Nordwind,2025-11-18,05:49:12,229
DP238,Utair,2025-11-27,01:21:26,154
U61513,Nordwind,2024-12-19,12:00:15,198
U648,Red Wings,2025-10-14,14:17:09,52
WZ88,Ural Airlines,2024-07-25,01:26:16,30
DP371,Pobeda,2024-07-26,04:23:22,243
N41796,S7 Airlines,2025-05-25,16:48:04,250
UT360,Nordwind,2024-07-28,10:10:40,269
U6254,Aeroflot,2024-07-17,22:04:39,147
FV1013,Aeroflot,2025-12-25,05:29:02,117
U625,S7 Airlines,2024-02-16,10:27:21,10
FV445,S7 Airlines,2025-05-27,15:14:58,201
UT301,Aeroflot,2024-11-19,06:29:22,17
UT1135,Red Wings,2024-07-10,20:56:25,101
U61010,Pobeda,2025-01-01,21:52:24,73
WZ1531,Utair,2024-11-28,03:27:01,31
SU714,Utair,2024-06-24,06:40:02,258
WZ1559,Pobeda,2025-09-14,01:23:58,277
DP1761,Nordwind,2024-11-05,05:37:19,57
S7642,Utair,2025-04-25,06:56:32,153
U61757,Aeroflot,2024-07-16,04:13:48,228
SU1455,Pobeda,2025-05-03,08:46:41,217
U6372,S7 Airlines,2025-10-14,19:43:52,298
DP1672,Nordwind,2025-10-15,15:22:31,297
DP818,Utair,2025-06-08,05:52:10,186
WZ95,Red Wings,2024-08-04,10:27:41,210
DP584,Rossiya,2024-06-15,05:26:18,14
FV1358,Pobeda,2025-05-24,14:15:17,293
SU1904,Pobeda,2025-04-22,12:30:55,110
S71736,Ural Airlines,2025-10-27,20:25:47,170
SU931,Aeroflot,2024-11-18,23:18:19,8
SU1145,Pobeda,2025-11-11,08:13:49,184
UT384,Aeroflot,2025-05-14,12:26:14,173
FV1771,Utair,2025-07-09,14:46:37,0
WZ363,Pobeda,2025-06-08,15:41:04,106
WZ665,Red Wings,2025-11-25,06:03:48,265
N41140,Red Wings,2025-05-28,01:38:25,255
WZ223,Ural Airlines,2024-05-05,23:33:08,299
U61419,Pobeda,2025-12-23,04:15:13,8
UT166,Nordwind,2025-01-06,06:20:19,129
FV490,Pobeda,2024-08-09,01:43:59,115
WZ862,Utair,2025-04-13,11:13:14,107
WZ1264,Utair,2025-08-15,06:26:32,123
FV395,Ural Airlines,2024-09-15,12:56:19,159
SU1598,Nordwind,2025-01-15,21:43:23,245
SU1858,Aeroflot,2024-05-15,02:21:04,117
FV1136,Rossiya,2024-11-27,14:25:51,9
S7638,Pobeda,2024-04-24,18:24:55,117
DP1415,Utair,2025-11-21,21:00:05,71
WZ1055,Ural Airlines,2024-03-01,20:08:19,164
WZ731,S7 Airlines,2025-05-05,05:54:51,135
SU1283,Rossiya,2025-04-27,12:48:09,140
S71436,Red Wings,2025-03-14,07:36:26,105
FV1875,Aeroflot,2024-05-10,09:44:09,124
FV1556,Red Wings,2025-08-03,08:39:40,171
N4391,Pobeda,2024-12-14,16:34:37,39
UT186,Rossiya,2025-07-19,12:20:18,112
SU1831,Ural Airlines,2025-10-08,02:34:12,9
S71652,Utair,2024-11-21,01:14:08,16
DP541,Ural Airlines,2024-01-20,13:19:26,181
DP1027,Nordwind,2025-02-25,12:04:34,109
UT1627,Red Wings,2025-07-15,04:02:30,265
U61144,Ural Airlines,2025-10-14,11:31:34,47
SU1011,Ural Airlines,2025-11-01,03:31:23,83
SU1670,Pobeda,2025-07-11,11:11:20,123
UT1500,Nordwind,2025-09-12,05:20:18,126
DP529,Aeroflot,2025-02-07,19:14:42,69
U6725,S7 Airlines,2024-01-23,02:30:57,195
S7911,Ural Airlines,2024-04-14,03:51:22,35
WZ1696,Ural Airlines,2025-10-19,20:20:04,227
SU259,Pobeda,2024-06-10,12:46:42,149
N4157,Utair,2025-09-23,09:31:19,300
U6262,Nordwind,2024-05-26,04:16:13,192
FV1504,Red Wings,2024-02-28,02:08:17,276
WZ381,Rossiya,2024-09-11,06:28:13,53
UT736,Nordwind,2025-03-10,08:48:05,232
U6350,Red Wings,2025-02-09,00:27:50,89
UT1686,Pobeda,2024-04-24,18:32:58,279
DP115,Utair,2024-07-13,20:06:33,158
FV523,Aeroflot,2024-04-02,14:00:12,167
FV1114,Pobeda,2024-11-13,07:06:17,279
DP1244,Aeroflot,2025-11-09,08:57:50,220
SU263,S7 Airlines,2024-01-17,17:00:20,66
U61457,S7 Airlines,2025-11-16,14:43:22,97
WZ27,Red Wings,2024-08-18,14:25:29,99
UT500,S7 Airlines,2025-11-16,06:36:31,113
DP1925,Rossiya,2025-12-28,08:03:57,103
DP32,Red Wings,2025-02-28,19:36:17,249
S7955,Pobeda,2024-08-11,04:38:25,57
UT1988,S7 Airlines,2024-07-25,19:56:25,156
DP281,Red Wings,2024-05-27,02:15:49,231
FV701,Nordwind,2024-05-04,21:03:10,200
SU223,Pobeda,2024-06-27,11:38:08,246
DP1244,Pobeda,2025-08-06,19:57:37,108
WZ1965,Utair,2025-09-09,01:23:27,269
UT1265,Utair,2024-07-23,12:52:38,111
FV506,Ural Airlines,2025-12-08,21:30:19,218
UT48,Nordwind,2024-05-06,11:00:23,260
DP206,Utair,2025-12-01,08:38:56,187
FV1812,Utair,2024-10-21,06:25:33,173
WZ275,Utair,2024-09-20,19:28:36,204
SU1541,Utair,2025-11-11,20:08:53,78
FV1851,Ural Airlines,2025-02-15,20:37:06,170
WZ309,Red Wings,2025-08-02,19:05:56,38
SU1608,Rossiya,2024-10-21,17:15:46,98
U6586,Pobeda,2025-06-05,04:02:55,57
WZ1595,Pobeda,2024-04-03,13:40:04,22
DP1119,Pobeda,2025-12-13,07:45:44,86
DP965,Aeroflot,2024-05-15,12:12:26,34
WZ1423,Nordwind,2025-07-19,14:39:54,26
U6524,Ural Airlines,2024-12-03,10:03:39,131
U61134,Red Wings,2024-11-19,06:29:46,185
DP1875,Rossiya,2025-06-25,16:23:44,88
WZ512,Pobeda,2024-01-21,01:36:50,101
WZ219,Aeroflot,2025-10-28,04:43:50,61
U61522,Nordwind,2024-03-01,04:57:26,264
FV1942,S7 Airlines,2025-07-12,22:12:34,115
N4673,Red Wings,2024-10-15,04:10:24,104
U6239,Pobeda,2025-03-15,00:02:05,179
UT705,Red Wings,2025-09-10,13:19:37,98
DP143,Utair,2025-03-18,00:16:29,154
SU1960,Ural Airlines,2024-10-09,21:04:05,204
FV872,Red Wings,2024-08-26,16:48:01,248
UT345,Red Wings,2025-11-12,08:37:04,294
SU1897,S7 Airlines,2024-10-24,22:19:06,91
FV766,Rossiya,2024-07-13,03:54:05,106
FV66,Aeroflot,2024-06-19,14:54:25,143
FV386,Red Wings,2024-08-19,05:32:00,41
DP1464,Ural Airlines,2024-06-28,02:12:09,189
S71156,Aeroflot,2024-08-28,07:02:52,153
U6977,Aeroflot,2025-05-23,00:31:08,44
N4718,Pobeda,2024-05-25,22:43:42,247
N496,Nordwind,2024-09-27,10:32:16,139
U6193,Ural Airlines,2024-06-11,16:19:09,23
SU1944,Ural Airlines,2024-11-17,01:19:01,91
WZ480,Ural Airlines,2024-03-20,22:02:32,224
U6857,Red Wings,2025-01-05,16:52:33,191
N41,Pobeda,2024-07-17,17:13:33,267
UT1059,Ural Airlines,2024-12-07,04:30:40,141
SU119,Utair,2025-06-03,02:27:01,241
S7358,Red Wings,2024-10-20,12:54:07,71
N470,S7 Airlines,2025-08-24,16:17:21,295
WZ1324,S7 Airlines,2024-02-06,21:43:57,148
U61135,Aeroflot,2025-08-21,01:33:15,300
WZ1864,S7 Airlines,2025-01-15,04:29:42,39
UT1179,Aeroflot,2024-06-20,04:42:48,127
S71801,Red Wings,2024-08-20,00:23:55,164
FV626,Utair,2025-08-03,04:13:59,93
UT1425,Utair,2025-09-13,17:57:34,77
UT1518,Red Wings,2024-02-19,08:35:40,4
N41656,S7 Airlines,2024-08-13,20:55:40,183
N41596,Nordwind,2025-09-28,03:31:29,55
N41740,Rossiya,2024-01-19,12:02:53,253
U6661,Nordwind,2025-07-03,16:40:10,201
FV791,Aeroflot,2024-11-22,20:04:44,111
DP1554,Red Wings,2025-06-08,15:39:55,58
SU664,S7 Airlines,2025-07-21,06:50:53,203
FV983,Rossiya,2024-12-04,20:23:44,22
S71995,Red Wings,2025-09-25,23:02:08,272
DP1983,Utair,2025-12-13,16:38:19,112
S71230,Nordwind,2025-07-09,04:31:52,135
FV1677,Pobeda,2025-04-03,12:31:40,82
UT172,Pobeda,2025-04-02,08:07:16,56
N4864,Pobeda,2025-05-04,04:05:57,159
UT1842,Ural Airlines,2024-12-22,09:46:59,260
N4174,Pobeda,2024-12-17,04:38:11,207
UT95,Pobeda,2024-12-14,21:26:21,194
SU1693,Utair,2025-08-19,02:47:34,174
WZ271,Ural Airlines,2025-05-05,08:17:46,14
N4556,Pobeda,2024-06-19,18:43:50,98
S7681,Red Wings,2024-03-23,16:25:03,131
N41071,Pobeda,2024-09-18,14:35:52,6
U61623,Aeroflot,2024-04-07,20:03:24,167
SU1515,Rossiya,2025-12-09,01:59:16,242
SU482,Red Wings,2025-06-11,06:38:02,235
S71389,Aeroflot,2025-05-09,03:46:49,45
WZ1284,Utair,2025-09-01,13:20:47,3
WZ1488,Pobeda,2025-01-19,00:06:52,267
SU1421,Pobeda,2024-03-27,15:55:02,167
UT1114,Pobeda,2025-09-22,01:01:46,100
SU9,Red Wings,2025-12-05,15:18:15,93
U6212,Rossiya,2024-07-06,18:05:47,40
UT518,Nordwind,2025-03-03,14:18:48,284
FV1144,Utair,2025-08-23,09:06:14,42
WZ439,Aeroflot,2025-02-11,15:51:17,29
SU1458,Red Wings,2025-09-24,16:29:59,201
DP1690,Red Wings,2025-09-05,13:25:49,43
N41894,Nordwind,2025-06-18,19:24:18,152
SU1841,Aeroflot,2025-01-27,03:15:54,59
FV1174,S7 Airlines,2024-08-07,16:01:56,118
S741,Pobeda,2025-02-24,11:51:02,8
N4825,Utair,2024-12-27,23:15:36,85
U61530,Pobeda,2025-11-16,20:05:21,217
DP1521,Pobeda,2025-11-11,23:41:25,144
SU1151,Aeroflot,2025-05-21,23:49:13,75
U61258,Utair,2024-06-24,12:47:44,106
FV1487,Pobeda,2025-10-23,09:47:52,62
U61417,Rossiya,2025-08-17,01:07:17,28
UT492,Ural Airlines,2025-03-12,07:21:46,180
U6105,Pobeda,2024-06-14,03:41:06,46
UT931,Nordwind,2024-03-13,16:31:56,40
DP1291,Ural Airlines,2024-11-26,21:30:18,28
FV24,Aeroflot,2024-01-17,15:48:25,3
SU1534,S7 Airlines,2024-12-03,15:21:35,16
FV1413,Rossiya,2025-01-28,12:56:53,137
WZ1488,Rossiya,2025-03-20,05:12:08,168
WZ1852,Ural Airlines,2025-03-17,14:10:56,115
U6421,Pobeda,2024-05-04,13:10:48,266
UT184,Rossiya,2024-10-19,01:13:48,163
UT1900,Aeroflot,2024-02-01,07:33:24,60
FV403,Ural Airlines,2025-11-13,23:16:48,60
N4420,Nordwind,2024-01-02,09:52:59,231
WZ330,Pobeda,2024-12-08,17:30:41,290
WZ80,Aeroflot,2025-12-19,22:01:12,178
N4825,Nordwind,2025-01-08,03:19:23,148
SU1187,Utair,2024-03-14,22:10:00,154
DP645,Rossiya,2025-09-03,22:30:41,119
UT616,Nordwind,2025-10-14,04:02:14,216
SU268,Aeroflot,2024-02-08,23:34:32,53
DP194,Utair,2024-09-06,09:21:29,227
UT1297,S7 Airlines,2024-02-08,13:47:58,106
U6406,Ural Airlines,2024-03-06,07:34:08,38
DP93,Rossiya,2024-01-17,01:36:37,284
SU660,Utair,2025-04-21,02:12:50,68
N41941,Ural Airlines,2025-07-03,17:26:05,178
S71543,Red Wings,2024-12-19,22:12:52,161
DP421,Ural Airlines,2025-07-22,14:55:28,1
SU493,Aeroflot,2024-10-28,15:06:23,211
SU447,Utair,2024-07-25,10:55:39,56
UT124,Ural Airlines,2024-09-20,20:17:44,200
S7366,Red Wings,2025-10-15,15:43:40,96
S71068,Red Wings,2024-02-23,14:29:30,257
FV1838,Utair,2024-08-27,11:39:53,56
U61322,Rossiya,2024-10-24,16:10:04,231
FV617,Pobeda,2025-01-04,15:13:49,239
FV1358,Ural Airlines,2025-07-21,23:17:27,231
WZ971,Pobeda,2024-11-22,16:18:18,292
WZ1855,Red Wings,2024-09-06,17:23:17,75
